namedLocation,domainID,siteID,plotType,sampleID,lmaSampleID,lmaSampleCondition,scanDate,scannedBy,cfc_LMA_freshWeight,cfc_LMA_dryWeight,weighedBy,scannedLeafNumber,leafArea,percentGreen,leafMassPerArea,dryMassFraction,measuredBy,cfc_lignin_dryWeight,ligninPercent,cellulosePercent,nlcdClass,geodeticDatum,decimalLatitude,decimalLongitude,coordinateUncertainty,elevation,elevationUncertainty,samplingProtocolVersion,subplotID,sampleType,samplingMethod,vstTag,tagID,individualID,taxonID,scientificName,plantStatus,clipCellNumber,clipID,clipLength,clipWidth,percentCoverClip,subsample1Height,subsample2Height,subsample3Height,collectedBy,recordedBy,cfc_elements_dryWeight,digestVolume,foliarPhosphorusConc,foliarPotassiumConc,foliarCalciumConc,foliarMagnesiumConc,foliarSulfurConc,foliarManganeseConc,foliarIronConc,foliarCopperConc,foliarBoronConc,foliarZincConc,extractionStartDate,extractionLength,cfc_chlorophyll_freshWeight,solventVolume,extractChlAConc,extractChlBConc,extractCarotConc,relativeAccuracyScale,handlingQF,archiveSampleID,processedBy,nitrogenPercent,carbonPercent,CNratio,cnPercentQF,percentAccuracyQF,instrument
STEI_001.basePlot.cfc,D05,STEI,distributed,VIe0/2w3fNdGg8ZdiqmQlCp6yf9Pjzzg0f8d4lnTIVI=,VIe0/2w3fNdGg8ZdiqmQlCp6yf9Pjzzg2wD5/zH8Qh8=,OK,2017-08-31T17:00:00Z,UuiIeI4+6a4w2V3xx4xXIBtOUNDpdb+M,3.56,1.382,uiKVi076rU7OTdCMeepCiNKTm8AEptqQtqDjEn+/MIw=,1,18580.4,100,74.4,0.388,NA,0.529,16.26,16.35,deciduousForest,WGS84,45.812246,-90.092743,20.2,505.9,0.4,NEON.DOC.001024vD,32,Woody individual,line launcher,Y,01538,NEON.PLA.D05.STEI.01538,TIAM,Tilia americana L.,Live,NA,NA,NA,NA,NA,12.9,NA,NA,UuiIeI4+6a4w2V3xx4xXIBtOUNDpdb+M,2Li2TmTZ1dmTCu9unJAMhJSXNkcRpdMMg0Aw45oBndk=,0.104,50,0.248,1.676,2.353,0.374,0.112,172.5,62.2,9,52.8,30.9,2017-09-02,48,0.0864,20,9.6,3.01,2.5,B,0,VIe0/2w3fNdGg8ZdiqmQlCp6yf9Pjzzgj39VYu43eb4=,UuiIeI4+6a4w2V3xx4xXIBtOUNDpdb+M,2.66,45.64,17.2,0,0,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface
STEI_001.basePlot.cfc,D05,STEI,distributed,VIe0/2w3fNeKiqeEFmkbTmAG23MSwrWMR4cAci0XV9A=,VIe0/2w3fNeKiqeEFmkbTmAG23MSwrWMqNcAhIw5RkU=,OK,2017-08-31T17:00:00Z,UuiIeI4+6a4w2V3xx4xXIBtOUNDpdb+M,2.29,1.038,uiKVi076rU7OTdCMeepCiNKTm8AEptqQtqDjEn+/MIw=,6,27320.8,100,38,0.453,NA,0.503,19.75,20.33,deciduousForest,WGS84,45.812246,-90.092743,20.2,505.9,0.4,NEON.DOC.001024vD,41,Woody individual,line launcher,Y,01791,NEON.PLA.D05.STEI.01791,OSVI,Ostrya virginiana (Mill.) K. Koch,Live,NA,NA,NA,NA,NA,6.7,NA,NA,UuiIeI4+6a4w2V3xx4xXIBtOUNDpdb+M,2Li2TmTZ1dmTCu9unJAMhJSXNkcRpdMMg0Aw45oBndk=,0.101,50,0.163,0.832,1.527,0.347,0.151,570.5,75.8,7.5,35.6,20.2,2017-08-31,48,0.0695,20,12.71,4.49,3.09,C,0,VIe0/2w3fNeKiqeEFmkbTmAG23MSwrWMXWWj41AQp80=,UuiIeI4+6a4w2V3xx4xXIBtOUNDpdb+M,2.25,47.29,21,0,0,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface
KONZ_011.basePlot.cfc,D06,KONZ,distributed,Cekj+eelgP/sGcPrqr9Pzgu/+/VJ097jr+rZh2V8Hcw=,Cekj+eelgP/sGcPrqr9Pzgu/+/VJ097jDZsEWqpO9Ho=,OK,2017-05-30T19:00:00Z,NA,0.61,0.228,3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=,5,2704.9,99,84.3,0.374,NA,0.472,5.88,36.28,grasslandHerbaceous,WGS84,39.106214,-96.597473,20.1,367.2,0.1,NEON.DOC.001024vD,31,Herbaceous clip strip,clippers,NA,NA,NA,NA,NA,NA,27,KONZ_011_027,2,0.1,100,NA,NA,NA,quAkNomFJ7yZlW5KG+SeWptLBrN+N2pURkmDBiTYPqc=,quAkNomFJ7yZlW5KG+SeWptLBrN+N2pURkmDBiTYPqc=,0.102,25,0.087,0.929,0.419,0.116,0.091,28.4,386.1,5,8.9,23.5,2017-06-20,48,0.065,20,5.44,1.02,1.63,A,0,Cekj+eelgP/sGcPrqr9Pzgu/+/VJ097j/cLboNhTIvc=,ktisF30i+OHSPQOHleewkDjAGHelU8L5C9vkbPUJizk=,1.12,45.05,40.3,0,0,Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface
KONZ_003.basePlot.cfc,D06,KONZ,distributed,Cekj+eelgP9s9pDMbarmFxNu4AVtN2BlNTcUH7ACslY=,Cekj+eelgP9s9pDMbarmFxNu4AVtN2BlW24u9zEJopE=,OK,2017-05-30T19:00:00Z,NA,1.631,0.619,3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=,6,10104.2,98,61.3,0.38,NA,0.478,8.09,21.9,grasslandHerbaceous,WGS84,39.088076,-96.570347,20,404.2,0.01,NEON.DOC.001024vD,31,Herbaceous clip strip,clippers,NA,NA,NA,NA,NA,NA,147,KONZ_003_147,2,0.1,100,NA,NA,NA,quAkNomFJ7yZlW5KG+SeWptLBrN+N2pURkmDBiTYPqc=,quAkNomFJ7yZlW5KG+SeWptLBrN+N2pURkmDBiTYPqc=,0.103,25,0.195,2.981,0.718,0.263,0.119,34.1,84.2,7.5,34.3,17.5,2017-06-20,48,0.0658,20,4.39,1.15,1.05,A,0,Cekj+eelgP9s9pDMbarmFxNu4AVtN2BlkATlc5IdWGk=,F13LbhEuR3/gXCkKSGBoPsrsvKjI3ILFiXXf7E0M8RQ=,2,47.06,23.6,0,0,Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface
KONZ_010.basePlot.cfc,D06,KONZ,distributed,Cekj+eelgP/O8PU4swAXHMBynq9bqLSM9VkSpEY46BI=,Cekj+eelgP/O8PU4swAXHMBynq9bqLSMw4BYXL2fz34=,OK,2017-05-31T15:00:00Z,NA,1.509,0.4,3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=,10,7138.9,100,56,0.265,NA,0.469,6.57,33.28,grasslandHerbaceous,WGS84,39.073754,-96.571172,20.1,421,0.2,NEON.DOC.001024vD,31,Herbaceous clip strip,clippers,NA,NA,NA,NA,NA,NA,67,KONZ_010_067,2,0.1,100,NA,NA,NA,quAkNomFJ7yZlW5KG+SeWptLBrN+N2pURkmDBiTYPqc=,quAkNomFJ7yZlW5KG+SeWptLBrN+N2pURkmDBiTYPqc=,0.102,25,0.162,1.898,0.293,0.125,0.109,76.2,143.5,6.4,10.1,27.6,2017-06-20,48,0.0529,20,2.11,0.42,0.63,A,0,Cekj+eelgP/O8PU4swAXHMBynq9bqLSMGRQVZWK1bfo=,ktisF30i+OHSPQOHleewkDjAGHelU8L5C9vkbPUJizk=,1.41,45.02,31.9,0,0,Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface
KONZ_001.basePlot.cfc,D06,KONZ,distributed,Cekj+eelgP+FtsCbsa7Fx0yuDENzSZgUu0oOcsF1rUs=,Cekj+eelgP+FtsCbsa7Fx0yuDENzSZgUOEq+KKpmqgY=,OK,2017-05-30T19:00:00Z,NA,0.437,0.309,3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=,9,6409.8,98,48.2,0.707,NA,0.51,4.9,27.96,grasslandHerbaceous,WGS84,39.075067,-96.555875,20.1,437.7,0.1,NEON.DOC.001024vD,31,Herbaceous clip strip,clippers,NA,NA,NA,NA,NA,NA,27,KONZ_001_027,2,0.1,100,NA,NA,NA,quAkNomFJ7yZlW5KG+SeWptLBrN+N2pURkmDBiTYPqc=,quAkNomFJ7yZlW5KG+SeWptLBrN+N2pURkmDBiTYPqc=,0.105,25,0.166,1.947,0.35,0.162,0.098,129.6,382.5,5.7,10.9,22.9,2017-06-20,48,0.0878,20,8.27,1.84,2.18,A,0,Cekj+eelgP+FtsCbsa7Fx0yuDENzSZgUJUCOz5QeMZk=,F13LbhEuR3/gXCkKSGBoPsrsvKjI3ILFiXXf7E0M8RQ=,1.63,45,27.6,0,0,Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface
KONZ_042.basePlot.cfc,D06,KONZ,tower,Cekj+eelgP8YwVIKeX8KmDyhH3AmhbeIlUmTMgLm/C8=,Cekj+eelgP8YwVIKeX8KmDyhH3AmhbeIjEHK8N96xUg=,OK,2017-05-31T15:00:00Z,NA,0.912,0.481,3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=,9,6586.4,95,73,0.527,NA,0.476,8.88,35.1,grasslandHerbaceous,WGS84,39.09957,-96.564404,20,401.3,0.02,NEON.DOC.001024vD,31,Herbaceous clip strip,clippers,NA,NA,NA,NA,NA,NA,58,KONZ_042_058,2,0.1,100,NA,NA,NA,bNd/Qxa4VKM2c3FF1xbrUPpiolK4yI12+UiiY/1MUS0=,3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=,0.104,25,0.106,1.189,0.398,0.111,0.079,34.6,139.5,4,11.4,18.9,2017-06-20,48,0.0861,20,7.56,1.12,2.31,A,0,Cekj+eelgP8YwVIKeX8KmDyhH3AmhbeIdXz66ZK0+fY=,F13LbhEuR3/gXCkKSGBoPsrsvKjI3ILFiXXf7E0M8RQ=,0.97,45.52,47,0,0,Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface
KONZ_042.basePlot.cfc,D06,KONZ,tower,Cekj+eelgP8YwVIKeX8KmDyhH3AmhbeIlUmTMgLm/C8=,Cekj+eelgP8YwVIKeX8KmDyhH3AmhbeIjEHK8N96xUg=,OK,2017-05-31T15:00:00Z,NA,0.912,0.481,3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=,9,6586.4,95,73,0.527,NA,0.502,7.71,36.21,grasslandHerbaceous,WGS84,39.09957,-96.564404,20,401.3,0.02,NEON.DOC.001024vD,31,Herbaceous clip strip,clippers,NA,NA,NA,NA,NA,NA,58,KONZ_042_058,2,0.1,100,NA,NA,NA,bNd/Qxa4VKM2c3FF1xbrUPpiolK4yI12+UiiY/1MUS0=,3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=,0.104,25,0.106,1.189,0.398,0.111,0.079,34.6,139.5,4,11.4,18.9,2017-06-20,48,0.0861,20,7.56,1.12,2.31,A,0,Cekj+eelgP8YwVIKeX8KmDyhH3AmhbeIdXz66ZK0+fY=,F13LbhEuR3/gXCkKSGBoPsrsvKjI3ILFiXXf7E0M8RQ=,0.97,45.52,47,0,0,Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface
KONZ_043.basePlot.cfc,D06,KONZ,tower,Cekj+eelgP8twWen9yIBWBwjrwASs76HLmjW19E2bhI=,Cekj+eelgP8twWen9yIBWBwjrwASs76HMi4L6Qhcdjs=,OK,2017-05-31T15:00:00Z,3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=,1.488,0.387,3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=,9,7010.9,98,55.2,0.26,NA,0.485,7.96,26.46,grasslandHerbaceous,WGS84,39.102192,-96.561182,20.1,406.2,0.2,NEON.DOC.001024vD,31,Herbaceous clip strip,clippers,NA,NA,NA,NA,NA,NA,156,KONZ_043_156,2,0.1,100,NA,NA,NA,bNd/Qxa4VKM2c3FF1xbrUPpiolK4yI12+UiiY/1MUS0=,3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=,0.105,25,0.179,1.957,0.484,0.184,0.115,60.9,122.9,6.6,16.8,20.4,2017-06-20,48,0.1092,20,9.23,1.69,2.4,A,0,Cekj+eelgP8twWen9yIBWBwjrwASs76Hx1fMguJaOwk=,F13LbhEuR3/gXCkKSGBoPsrsvKjI3ILFiXXf7E0M8RQ=,1.88,46.87,25,0,0,Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface
KONZ_045.basePlot.cfc,D06,KONZ,tower,Cekj+eelgP9pjZG8ytWEoHzBBaS0LQQk2YY5mtqP/40=,Cekj+eelgP9pjZG8ytWEoHzBBaS0LQQk0DpEF199bA0=,OK,2017-05-30T19:00:00Z,3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=,0.41,0.329,3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=,6,5231.7,98,62.9,0.802,NA,0.504,5.58,29.18,grasslandHerbaceous,WGS84,39.103828,-96.561811,20.1,392.8,0.1,NEON.DOC.001024vD,31,Herbaceous clip strip,clippers,NA,NA,NA,NA,NA,NA,95,KONZ_045_095,2,0.1,100,NA,NA,NA,bNd/Qxa4VKM2c3FF1xbrUPpiolK4yI12+UiiY/1MUS0=,3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=,0.102,25,0.129,1.902,0.656,0.147,0.102,55.9,82.2,5.3,16.6,21.4,2017-06-20,48,0.0844,20,8.59,1.33,2.57,A,0,Cekj+eelgP9pjZG8ytWEoHzBBaS0LQQkM1GKOkXBtKk=,ktisF30i+OHSPQOHleewkDjAGHelU8L5C9vkbPUJizk=,1.6,44.83,28,0,0,Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface
KONZ_046.basePlot.cfc,D06,KONZ,tower,Cekj+eelgP83+pvaUJG6uVN78ri862V09xDnre+Oyw0=,Cekj+eelgP83+pvaUJG6uVN78ri862V0mhBDE5wAz1w=,OK,2017-05-30T19:00:00Z,NA,0.981,0.292,3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=,9,5524.8,99,52.9,0.298,NA,0.499,5.52,29.51,shrubScrub,WGS84,39.103068,-96.563925,20.1,405.6,0.1,NEON.DOC.001024vD,31,Herbaceous clip strip,clippers,NA,NA,NA,NA,NA,NA,67,KONZ_046_067,2,0.1,100,NA,NA,NA,bNd/Qxa4VKM2c3FF1xbrUPpiolK4yI12+UiiY/1MUS0=,3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=,0.105,25,0.157,2.138,0.667,0.225,0.104,43.7,85.4,5.3,18.4,25.2,2017-06-20,48,0.076,20,9.16,1.52,2.67,A,0,Cekj+eelgP83+pvaUJG6uVN78ri862V0YHloubM869c=,F13LbhEuR3/gXCkKSGBoPsrsvKjI3ILFiXXf7E0M8RQ=,1.53,45.41,29.6,0,0,Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface
KONZ_009.basePlot.cfc,D06,KONZ,distributed,Cekj+eelgP9Fy+DOcsp9U9WSf3DutN4vIMfm1mkoIOs=,Cekj+eelgP9Fy+DOcsp9U9WSf3DutN4v6dhnxBujDnE=,OK,2017-05-31T15:00:00Z,3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=,1.643,0.447,3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=,9,5635.3,99,79.3,0.272,NA,0.497,9.16,22.18,grasslandHerbaceous,WGS84,39.107316,-96.585982,20.1,373.1,0.1,NEON.DOC.001024vD,31,Herbaceous clip strip,clippers,NA,NA,NA,NA,NA,NA,158,KONZ_009_158,2,0.1,100,NA,NA,NA,bNd/Qxa4VKM2c3FF1xbrUPpiolK4yI12+UiiY/1MUS0=,3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=,0.102,25,0.123,1.397,0.684,0.108,0.089,102.4,211.9,5.3,22.4,23.3,2017-06-20,48,0.0912,20,4.09,0.63,1.34,A,0,Cekj+eelgP9Fy+DOcsp9U9WSf3DutN4veceQkHwO7qU=,ktisF30i+OHSPQOHleewkDjAGHelU8L5C9vkbPUJizk=,1.56,46.01,29.5,0,0,Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface
KONZ_009.basePlot.cfc,D06,KONZ,distributed,Cekj+eelgP9Fy+DOcsp9U9WSf3DutN4vIMfm1mkoIOs=,Cekj+eelgP9Fy+DOcsp9U9WSf3DutN4v6dhnxBujDnE=,OK,2017-05-31T15:00:00Z,3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=,1.643,0.447,3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=,9,5635.3,99,79.3,0.272,NA,0.497,9.16,22.18,grasslandHerbaceous,WGS84,39.107316,-96.585982,20.1,373.1,0.1,NEON.DOC.001024vD,31,Herbaceous clip strip,clippers,NA,NA,NA,NA,NA,NA,158,KONZ_009_158,2,0.1,100,NA,NA,NA,bNd/Qxa4VKM2c3FF1xbrUPpiolK4yI12+UiiY/1MUS0=,3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=,0.103,25,0.119,1.412,0.703,0.11,0.09,101.9,194.2,4.4,22.7,25.8,2017-06-20,48,0.0912,20,4.09,0.63,1.34,A,0,Cekj+eelgP9Fy+DOcsp9U9WSf3DutN4veceQkHwO7qU=,ktisF30i+OHSPQOHleewkDjAGHelU8L5C9vkbPUJizk=,1.56,46.01,29.5,0,0,Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface
KONZ_014.basePlot.cfc,D06,KONZ,distributed,Cekj+eelgP8rqN6W/F1q6YCZHdfSRxLt+hQaovm3xi8=,Cekj+eelgP8rqN6W/F1q6YCZHdfSRxLtv8iXxj2kHz4=,OK,2017-05-31T15:00:00Z,3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=,1.407,0.299,3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=,11,3841.5,97,77.8,0.213,NA,0.471,5.1,26.92,grasslandHerbaceous,WGS84,39.1095,-96.561283,20,379.7,0.01,NEON.DOC.001024vD,31,Herbaceous clip strip,clippers,NA,NA,NA,NA,NA,NA,123,KONZ_014_123,2,0.1,100,NA,NA,NA,F13LbhEuR3/gXCkKSGBoPsrsvKjI3ILFiXXf7E0M8RQ=,ai5I5UyNUR1jWImByWEmtG2PbFA0mWae6raL0iZDntc=,0.103,25,0.101,1.963,0.702,0.185,0.136,56.6,193.8,6.5,22.1,30.2,2017-06-20,48,0.0504,20,3.52,0.54,1.28,A,0,Cekj+eelgP8rqN6W/F1q6YCZHdfSRxLtwtyz0e4VhZc=,ktisF30i+OHSPQOHleewkDjAGHelU8L5C9vkbPUJizk=,1.74,44.93,25.9,0,0,Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface
KONZ_024.basePlot.cfc,D06,KONZ,distributed,Cekj+eelgP9P1Up66iRoAATQx/RQZ6bdUCrZN/Ev46I=,Cekj+eelgP9P1Up66iRoAATQx/RQZ6bdMf4UbYKGChI=,OK,2017-05-31T15:00:00Z,3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=,1.508,0.514,3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=,8,6608.4,96,77.8,0.341,NA,0.475,4.01,25.69,deciduousForest,WGS84,39.110903,-96.55221,20,351,0.02,NEON.DOC.001024vD,31,Herbaceous clip strip,clippers,NA,NA,NA,NA,NA,NA,204,KONZ_024_204,2,0.1,100,NA,NA,NA,F13LbhEuR3/gXCkKSGBoPsrsvKjI3ILFiXXf7E0M8RQ=,ai5I5UyNUR1jWImByWEmtG2PbFA0mWae6raL0iZDntc=,0.101,25,0.149,1.281,0.884,0.199,0.116,27.4,85.3,3.3,18.7,15.6,2017-06-20,48,0.1073,20,7.7,1.88,2.3,A,0,Cekj+eelgP9P1Up66iRoAATQx/RQZ6bdcU/hUXXGIHw=,ktisF30i+OHSPQOHleewkDjAGHelU8L5C9vkbPUJizk=,1.21,45.06,37.2,0,0,Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface
KONZ_004.basePlot.cfc,D06,KONZ,distributed,Cekj+eelgP8HxmkpxRAwFsNuGbR/BPcjYvpoCekY9zU=,Cekj+eelgP8HxmkpxRAwFsNuGbR/BPcj8zCMTqV1eOc=,OK,2017-05-31T15:00:00Z,3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=,1.337,0.287,3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=,7,4589.3,97,62.5,0.215,NA,0.482,5.44,28.09,grasslandHerbaceous,WGS84,39.110568,-96.550148,20,375.1,0.02,NEON.DOC.001024vD,31,Herbaceous clip strip,clippers,NA,NA,NA,NA,NA,NA,16,KONZ_004_016,2,0.1,100,NA,NA,NA,F13LbhEuR3/gXCkKSGBoPsrsvKjI3ILFiXXf7E0M8RQ=,ai5I5UyNUR1jWImByWEmtG2PbFA0mWae6raL0iZDntc=,0.102,25,0.136,2.17,0.541,0.13,0.134,65,98.6,5.7,16.6,26.5,2017-06-20,48,0.0593,20,4.74,0.77,1.66,A,0,Cekj+eelgP8HxmkpxRAwFsNuGbR/BPcjHEanYdWfM3M=,ktisF30i+OHSPQOHleewkDjAGHelU8L5C9vkbPUJizk=,1.51,44.69,29.7,0,0,Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface
KONZ_008.basePlot.cfc,D06,KONZ,distributed,Cekj+eelgP8/q2AoGGZ6cjflPDbdob4H68G9jeB0LE4=,Cekj+eelgP8/q2AoGGZ6cjflPDbdob4HeJImbVC/XjQ=,OK,2017-05-31T15:00:00Z,3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=,2.312,0.759,3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=,6,15166.6,90,50,0.328,NA,0.46,17.22,19.39,grasslandHerbaceous,WGS84,39.108081,-96.545369,20,383.3,0.02,NEON.DOC.001024vD,31,Herbaceous clip strip,clippers,NA,NA,NA,NA,NA,NA,27,KONZ_008_027,2,0.1,100,NA,NA,NA,F13LbhEuR3/gXCkKSGBoPsrsvKjI3ILFiXXf7E0M8RQ=,ai5I5UyNUR1jWImByWEmtG2PbFA0mWae6raL0iZDntc=,0.105,25,0.153,1.258,0.588,0.247,0.113,30.4,75.6,7,30.3,16,2017-06-20,48,0.0703,20,2.05,0.43,0.9,A,0,Cekj+eelgP8/q2AoGGZ6cjflPDbdob4HUW8MftxI690=,ktisF30i+OHSPQOHleewkDjAGHelU8L5C9vkbPUJizk=,1.69,48.69,28.8,0,0,Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface
KONZ_002.basePlot.cfc,D06,KONZ,distributed,Cekj+eelgP9EQU0Al2SAyHWyKDGB1fuXsJVvjMdieHQ=,Cekj+eelgP9EQU0Al2SAyHWyKDGB1fuXv6D7VbQJpl4=,OK,2017-05-31T15:00:00Z,3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=,1.738,0.42,3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=,8,7094.7,98,59.2,0.242,NA,0.485,6.59,29.73,grasslandHerbaceous,WGS84,39.119993,-96.546016,20,399.9,0.02,NEON.DOC.001024vD,31,Herbaceous clip strip,clippers,NA,NA,NA,NA,NA,NA,51,KONZ_002_051,2,0.1,100,NA,NA,NA,F13LbhEuR3/gXCkKSGBoPsrsvKjI3ILFiXXf7E0M8RQ=,ai5I5UyNUR1jWImByWEmtG2PbFA0mWae6raL0iZDntc=,0.103,25,0.12,1.665,0.502,0.147,0.119,33.4,74.7,5.8,12.3,14.7,2017-06-20,48,0.0503,20,3.34,0.57,0.98,A,0,Cekj+eelgP9EQU0Al2SAyHWyKDGB1fuXNrz2/e+vGBk=,F13LbhEuR3/gXCkKSGBoPsrsvKjI3ILFiXXf7E0M8RQ=,1.32,46.01,34.9,0,0,Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface
KONZ_007.basePlot.cfc,D06,KONZ,distributed,Cekj+eelgP8hUU9GdNe5XfX3pGP3FBauzJmzRANL8iI=,Cekj+eelgP8hUU9GdNe5XfX3pGP3FBauZVx0DHp/sbU=,OK,2017-05-31T19:00:00Z,3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=,0.344,0.218,3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=,9,2845.3,100,76.6,0.634,3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=,0.491,6.14,36.92,grasslandHerbaceous,WGS84,39.086977,-96.544717,20.1,422.6,0.1,NEON.DOC.001024vD,31,Herbaceous clip strip,clippers,NA,NA,NA,NA,NA,NA,67,KONZ_007_067,2,0.1,100,NA,NA,NA,+dlVn2xhXeeLfBuyGTIjh79FJvEhfdjXWAKxqMA8YJ4=,bNd/Qxa4VKM2c3FF1xbrUPpiolK4yI12+UiiY/1MUS0=,0.101,25,0.086,0.873,0.296,0.084,0.073,58.3,220.2,4.4,6.9,22.5,2017-06-20,48,0.068,20,5.39,0.9,1.56,A,0,Cekj+eelgP8hUU9GdNe5XfX3pGP3FBaunQznibFRUks=,ktisF30i+OHSPQOHleewkDjAGHelU8L5C9vkbPUJizk=,0.99,43.94,44.3,0,0,Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface
