"uid","namedLocation","domainID","siteID","plotID","plotType","nlcdClass","geodeticDatum","decimalLatitude","decimalLongitude","coordinateUncertainty","elevation","elevationUncertainty","samplingProtocolVersion","collectDate","subplotID","sampleType","samplingMethod","vstTag","tagID","individualID","taxonID","scientificName","plantStatus","clipCellNumber","clipID","clipLength","clipWidth","percentCoverClip","sampleID","subsample1Height","subsample2Height","subsample3Height","chlorophyllSampleID","collectedBy","recordedBy","remarks","dataQF"
"775a2474-e0f9-430e-82fe-e8896fe9f28c","JORN_004.basePlot.cfc","D14","JORN","JORN_004","distributed","shrubScrub","WGS84",32.630328,-106.86076,20.1,1331.6,0.1,"NEON.DOC.001024vD","2017-08-22T20:11Z","31","Herbaceous clip strip","clippers","",NA,"","","","",170,"JORN_004_170",2,0.1,10,"NrWJnEy30pbuP69ov+0JeOE3aEUwiTEOIMhdl1YK14E=",NA,NA,NA,"NrWJnEy30pbuP69ov+0JeOE3aEUwiTEOjmquGHADtcc=","Ncz1KKFwJgVK4q0Om8WkZm0sx/qYnpfhodjXk7LImkM=","U4kvMG6rGRhAGF6ux0lJOMuhNa/DRZZ9PaodSBi6fAA=",NA,NA
"01549ab5-b72e-46c8-84e5-58a911915dc1","JORN_010.basePlot.cfc","D14","JORN","JORN_010","distributed","shrubScrub","WGS84",32.628336,-106.847936,20.1,1331.7,0.16,"NEON.DOC.001024vD","2017-08-23T14:30Z",NA,"Woody individual","other","Y","2691","NEON.PLA.D14.JORN.02691","PRGL2","Prosopis glandulosa Torr.","Live",NA,"",NA,NA,NA,"NrWJnEy30pYYaqb65P/txHFwP9Z0aO6ygWU5e8VKz3c=",0.6,NA,NA,"NrWJnEy30pYYaqb65P/txHFwP9Z0aO6ylapPj6Hy4M9g7XMmSwzthg==","HSLHxoHyU+OUsiFMGmLLQtrjXj9jFn9P","U4kvMG6rGRhAGF6ux0lJOMuhNa/DRZZ9PaodSBi6fAA=",NA,NA
"e4b32fee-89bd-4358-af2d-9ff9a2a3df52","JORN_010.basePlot.cfc","D14","JORN","JORN_010","distributed","shrubScrub","WGS84",32.628336,-106.847936,20.1,1331.7,0.16,"NEON.DOC.001024vD","2017-08-23T14:47Z",NA,"Woody individual","other","Y","2690","NEON.PLA.D14.JORN.02690","PRGL2","Prosopis glandulosa Torr.","Live",NA,"",NA,NA,NA,"NrWJnEy30pYYaqb65P/txO5jwjDE4jV+zyxfJFzQ71k=",0.4,NA,NA,"NrWJnEy30pYYaqb65P/txO5jwjDE4jV+MDE5Jxna3nCiHysxulePYA==","HSLHxoHyU+OUsiFMGmLLQtrjXj9jFn9P","U4kvMG6rGRhAGF6ux0lJOMuhNa/DRZZ9PaodSBi6fAA=",NA,NA
"85118b6a-d76d-4970-9954-1da3b6f87a19","JORN_010.basePlot.cfc","D14","JORN","JORN_010","distributed","shrubScrub","WGS84",32.628336,-106.847936,20.1,1331.7,0.16,"NEON.DOC.001024vD","2017-08-23T15:05Z",NA,"Woody individual","other","Y","2689","NEON.PLA.D14.JORN.02689","PRGL2","Prosopis glandulosa Torr.","Live",NA,"",NA,NA,NA,"NrWJnEy30pYYaqb65P/txAQ6d6fMomPN9ZHLrVSVYc8=",0.5,NA,NA,"NrWJnEy30pYYaqb65P/txAQ6d6fMomPNEbKzDJDliZr8iyNZGFuKRQ==","HSLHxoHyU+OUsiFMGmLLQtrjXj9jFn9P","U4kvMG6rGRhAGF6ux0lJOMuhNa/DRZZ9PaodSBi6fAA=",NA,NA
"4fe28767-9b87-4056-85a5-8709fef7c734","JORN_010.basePlot.cfc","D14","JORN","JORN_010","distributed","shrubScrub","WGS84",32.628336,-106.847936,20.1,1331.7,0.16,"NEON.DOC.001024vD","2017-08-23T15:29Z","31","Herbaceous clip strip","clippers","",NA,"","","","",152,"JORN_010_152",2,0.1,30,"NrWJnEy30pZqE7p+mqFMpDuA/8aaBwdz4Qb6w2nBjUg=",NA,NA,NA,"NrWJnEy30pZqE7p+mqFMpDuA/8aaBwdzVTRMR17OdqA=","HSLHxoHyU+OUsiFMGmLLQtrjXj9jFn9P","U4kvMG6rGRhAGF6ux0lJOMuhNa/DRZZ9PaodSBi6fAA=",NA,NA
"0e7058fa-f380-4932-b1dc-620f29d46291","JORN_009.basePlot.cfc","D14","JORN","JORN_009","distributed","shrubScrub","WGS84",32.611448,-106.83769,20.1,1326.7,0.1,"NEON.DOC.001024vD","2017-08-23T15:57Z",NA,"Woody individual","other","N","2687","NEON.PLA.D14.JORN.02687","YUEL","Yucca elata (Engelm.) Engelm.","Live",NA,"",NA,NA,NA,"NrWJnEy30paXWVwPGNeLA3bcN6npfYMj4KkpihH3CnM=",0.3,NA,NA,"NrWJnEy30paXWVwPGNeLA3bcN6npfYMjl1n7TjDjEos=","HSLHxoHyU+OUsiFMGmLLQtrjXj9jFn9P","U4kvMG6rGRhAGF6ux0lJOMuhNa/DRZZ9PaodSBi6fAA=",NA,NA
"b0ba5baa-b7f2-4520-a17a-ae7ba7bf3973","JORN_009.basePlot.cfc","D14","JORN","JORN_009","distributed","shrubScrub","WGS84",32.611448,-106.83769,20.1,1326.7,0.1,"NEON.DOC.001024vD","2017-08-23T16:20Z","31","Herbaceous clip strip","clippers","",NA,"","","","",155,"JORN_009_155",2,0.1,65,"NrWJnEy30pb2I0eANqHBFmEb+RrjGRFnHaOE7HB7Rqs=",NA,NA,NA,"NrWJnEy30pb2I0eANqHBFmEb+RrjGRFn3MC3P+asIkM=","HSLHxoHyU+OUsiFMGmLLQtrjXj9jFn9P","U4kvMG6rGRhAGF6ux0lJOMuhNa/DRZZ9PaodSBi6fAA=",NA,NA
"8a7f90b6-dc5f-47c7-8a37-d3550dbf25d0","JORN_009.basePlot.cfc","D14","JORN","JORN_009","distributed","shrubScrub","WGS84",32.611448,-106.83769,20.1,1326.7,0.1,"NEON.DOC.001024vD","2017-08-23T16:41Z",NA,"Woody individual","other","N","2688","NEON.PLA.D14.JORN.02688","PRGL2","Prosopis glandulosa Torr.","Live",NA,"",NA,NA,NA,"NrWJnEy30pawL8XCla3vZP1vxd27/TQfc8ZDCj6nzvA=",0.9,NA,NA,"NrWJnEy30pawL8XCla3vZP1vxd27/TQfHCTshjZDCZuE0QY0yci9jg==","HSLHxoHyU+OUsiFMGmLLQtrjXj9jFn9P","U4kvMG6rGRhAGF6ux0lJOMuhNa/DRZZ9PaodSBi6fAA=",NA,NA
"2df60331-604a-42a2-8ffc-e23f10a4c53d","JORN_008.basePlot.cfc","D14","JORN","JORN_008","distributed","shrubScrub","WGS84",32.593905,-106.797359,20.1,1320,0.1,"NEON.DOC.001024vD","2017-08-23T16:54Z","31","Woody individual","other","Y","38","NEON.PLA.D14.JORN.00038","ATCA2","Atriplex canescens (Pursh) Nutt.","Live",NA,"",NA,NA,NA,"NrWJnEy30pZHsQu/3QeAH0+gm9/8oaQNVL5O+Y0Q6+M=",1.3,1.2,NA,"NrWJnEy30pZHsQu/3QeAH0+gm9/8oaQNgKm8H6UAorIoNHCI8m1PgQ==","Ncz1KKFwJgVK4q0Om8WkZm0sx/qYnpfhodjXk7LImkM=","jsTjq759p0sW6l4HEM4a2vh3YQ8Sowis",NA,NA
"fbfe6d74-63e9-4606-bc5d-8e6a1eb265ea","JORN_008.basePlot.cfc","D14","JORN","JORN_008","distributed","shrubScrub","WGS84",32.593905,-106.797359,20.1,1320,0.1,"NEON.DOC.001024vD","2017-08-23T17:16Z","41","Woody individual","other","N","2594","NEON.PLA.D14.JORN.02594","ATCA2","Atriplex canescens (Pursh) Nutt.","Live",NA,"",NA,NA,NA,"NrWJnEy30pZHsQu/3QeAHxDYA7SRCH6Ln6MSWKjCFxw=",1.2,1.5,NA,"NrWJnEy30pZHsQu/3QeAHxDYA7SRCH6LRYM02GRzfi6LSsc3DV+vVQ==","Ncz1KKFwJgVK4q0Om8WkZm0sx/qYnpfhodjXk7LImkM=","jsTjq759p0sW6l4HEM4a2vh3YQ8Sowis",NA,NA
"bdfd7f2e-6683-42ac-93cf-05a66021512a","JORN_009.basePlot.cfc","D14","JORN","JORN_009","distributed","shrubScrub","WGS84",32.611448,-106.83769,20.1,1326.7,0.1,"NEON.DOC.001024vD","2017-08-23T17:16Z",NA,"Woody individual","other","N","2686","NEON.PLA.D14.JORN.02686","PRGL2","Prosopis glandulosa Torr.","Live",NA,"",NA,NA,NA,"NrWJnEy30pawL8XCla3vZMLNSpzUcAKcw400bBSrnEg=",0.7,NA,NA,"NrWJnEy30pawL8XCla3vZMLNSpzUcAKc9ZG0GKveaQdenwjnaQbRFA==","HSLHxoHyU+OUsiFMGmLLQtrjXj9jFn9P","U4kvMG6rGRhAGF6ux0lJOMuhNa/DRZZ9PaodSBi6fAA=",NA,NA
"e0f5c4cb-295c-4de6-835a-7103536f1274","JORN_008.basePlot.cfc","D14","JORN","JORN_008","distributed","shrubScrub","WGS84",32.593905,-106.797359,20.1,1320,0.1,"NEON.DOC.001024vD","2017-08-23T17:37Z",NA,"Woody individual","other","N","2593","NEON.PLA.D14.JORN.02593","PRGL2","Prosopis glandulosa Torr.","Live",NA,"",NA,NA,NA,"NrWJnEy30pZNnXCLG7MthVcehPDiPppO8clc8NszAqM=",0.3,0.4,NA,"NrWJnEy30pZNnXCLG7MthVcehPDiPppOQLzYJAadhoa8k1S4BldXGA==","Ncz1KKFwJgVK4q0Om8WkZm0sx/qYnpfhodjXk7LImkM=","jsTjq759p0sW6l4HEM4a2vh3YQ8Sowis",NA,NA
"e4eb6749-4283-4c5f-b922-f43bc47c0f7f","JORN_002.basePlot.cfc","D14","JORN","JORN_002","distributed","shrubScrub","WGS84",32.611356,-106.826155,20.1,1328.2,0.19,"NEON.DOC.001024vD","2017-08-23T18:51Z","31","Herbaceous clip strip","clippers","",NA,"","","","",19,"JORN_002_019",2,0.1,45,"NrWJnEy30pYw1B9yB2HtnABHPCi1L1KjU8aHBjTba2A=",NA,NA,NA,"NrWJnEy30pYw1B9yB2HtnABHPCi1L1Kj4+4NUM5JRSw=","HSLHxoHyU+OUsiFMGmLLQtrjXj9jFn9P","U4kvMG6rGRhAGF6ux0lJOMuhNa/DRZZ9PaodSBi6fAA=",NA,NA
"ead73682-0e34-4179-9a70-d1ce3aa048ac","JORN_002.basePlot.cfc","D14","JORN","JORN_002","distributed","shrubScrub","WGS84",32.611356,-106.826155,20.1,1328.2,0.19,"NEON.DOC.001024vD","2017-08-23T18:57Z",NA,"Woody individual","","N","2685","NEON.PLA.D14.JORN.02685","YUEL","Yucca elata (Engelm.) Engelm.","Live",NA,"",NA,NA,NA,"NrWJnEy30pbhSG614nyBEPqn14D29g5Tt1QsEUmkTvk=",0.2,NA,NA,"NrWJnEy30pbhSG614nyBEPqn14D29g5T5xLgUxkam7A=","HSLHxoHyU+OUsiFMGmLLQtrjXj9jFn9P","U4kvMG6rGRhAGF6ux0lJOMuhNa/DRZZ9PaodSBi6fAA=",NA,NA
"bb3b467c-f969-4fac-b66e-c8326a3dd566","JORN_002.basePlot.cfc","D14","JORN","JORN_002","distributed","shrubScrub","WGS84",32.611356,-106.826155,20.1,1328.2,0.19,"NEON.DOC.001024vD","2017-08-23T19:17Z",NA,"Woody individual","","N","2684","NEON.PLA.D14.JORN.02684","PRGL2","Prosopis glandulosa Torr.","Live",NA,"",NA,NA,NA,"NrWJnEy30pZxH/6PUXNbX6KZcLtNk789gRtMym4BTnc=",0.7,NA,NA,"NrWJnEy30pZxH/6PUXNbX6KZcLtNk7898eQcHPBndQF6URAsfi94Cg==","HSLHxoHyU+OUsiFMGmLLQtrjXj9jFn9P","U4kvMG6rGRhAGF6ux0lJOMuhNa/DRZZ9PaodSBi6fAA=",NA,NA
"99c75e5c-0646-4d93-8021-e2232b14fb5d","JORN_002.basePlot.cfc","D14","JORN","JORN_002","distributed","shrubScrub","WGS84",32.611356,-106.826155,20.1,1328.2,0.19,"NEON.DOC.001024vD","2017-08-23T19:23Z",NA,"Woody individual","","N","2683","NEON.PLA.D14.JORN.02683","PRGL2","Prosopis glandulosa Torr.","Live",NA,"",NA,NA,NA,"NrWJnEy30pZxH/6PUXNbX3tvQEwJgXH1hDwjDC7kBDQ=",0.6,NA,NA,"NrWJnEy30pZxH/6PUXNbX3tvQEwJgXH1+d6QdQE6xY9vo6WzG2hyag==","HSLHxoHyU+OUsiFMGmLLQtrjXj9jFn9P","U4kvMG6rGRhAGF6ux0lJOMuhNa/DRZZ9PaodSBi6fAA=",NA,NA
"a6524895-b3e0-4e55-89af-531bac360236","JORN_001.basePlot.cfc","D14","JORN","JORN_001","distributed","shrubScrub","WGS84",32.60493,-106.802046,20.1,1323.4,0.1,"NEON.DOC.001024vD","2017-08-23T20:03Z",NA,"Woody individual","","N","2682","NEON.PLA.D14.JORN.02682","ATCA2","Atriplex canescens (Pursh) Nutt.","Live",NA,"",NA,NA,NA,"NrWJnEy30palUinYjroI3zRhb1IGYlUS0nD+e5sRSWw=",1.3,NA,NA,"NrWJnEy30palUinYjroI3zRhb1IGYlUSTESbCKSxv1uEwT2TRy7+Lg==","HSLHxoHyU+OUsiFMGmLLQtrjXj9jFn9P","U4kvMG6rGRhAGF6ux0lJOMuhNa/DRZZ9PaodSBi6fAA=",NA,NA
"d6ac04f0-3b1c-4917-8751-c34a6456024a","JORN_001.basePlot.cfc","D14","JORN","JORN_001","distributed","shrubScrub","WGS84",32.60493,-106.802046,20.1,1323.4,0.1,"NEON.DOC.001024vD","2017-08-23T20:04Z",NA,"Woody individual","","N","2681","NEON.PLA.D14.JORN.02681","PRGL2","Prosopis glandulosa Torr.","Live",NA,"",NA,NA,NA,"NrWJnEy30pbt+dOpNyz1JdofK3GzcQ0vYd+AoK23POI=",0.6,NA,NA,"NrWJnEy30pbt+dOpNyz1JdofK3GzcQ0vDSPN4Ao9cmuxGmwDP12cHg==","HSLHxoHyU+OUsiFMGmLLQtrjXj9jFn9P","U4kvMG6rGRhAGF6ux0lJOMuhNa/DRZZ9PaodSBi6fAA=",NA,NA
"de8d71b6-29eb-4bd6-be47-5709e6c709e4","JORN_005.basePlot.cfc","D14","JORN","JORN_005","distributed","shrubScrub","WGS84",32.575696,-106.803388,20.1,1323.5,0.1,"NEON.DOC.001024vD","2017-08-23T20:13Z",NA,"Woody individual","other","N","2595","NEON.PLA.D14.JORN.02595","PRGL2","Prosopis glandulosa Torr.","Live",NA,"",NA,NA,NA,"NrWJnEy30pYb69Uqz+Q+XPFkcp/Wrq/8l+vzN0Urtms=",0.9,0.7,NA,"NrWJnEy30pYb69Uqz+Q+XPFkcp/Wrq/8I9YMPCveaOoBj1BksGc/rQ==","Ncz1KKFwJgVK4q0Om8WkZm0sx/qYnpfhodjXk7LImkM=","jsTjq759p0sW6l4HEM4a2vh3YQ8Sowis",NA,NA
"620cfc06-8799-4094-bbea-f86d67dab298","JORN_005.basePlot.cfc","D14","JORN","JORN_005","distributed","shrubScrub","WGS84",32.575696,-106.803388,20.1,1323.5,0.1,"NEON.DOC.001024vD","2017-08-23T20:16Z",NA,"Woody individual","","N","2596","NEON.PLA.D14.JORN.02596","PRGL2","Prosopis glandulosa Torr.","Live",NA,"",NA,NA,NA,"NrWJnEy30pYb69Uqz+Q+XH8Dse0kO1RgvtuHAnji6Ek=",0.7,0.6,NA,"NrWJnEy30pYb69Uqz+Q+XH8Dse0kO1Rg+wv6Q5yqc+JQ7/POgOvXTg==","Ncz1KKFwJgVK4q0Om8WkZm0sx/qYnpfhodjXk7LImkM=","jsTjq759p0sW6l4HEM4a2vh3YQ8Sowis",NA,NA
"4b53fae1-05e8-40b1-8b0a-4d03156f6f87","JORN_005.basePlot.cfc","D14","JORN","JORN_005","distributed","shrubScrub","WGS84",32.575696,-106.803388,20.1,1323.5,0.1,"NEON.DOC.001024vD","2017-08-23T20:18Z",NA,"Woody individual","","N","2957","NEON.PLA.D14.JORN.02957","YUEL","Yucca elata (Engelm.) Engelm.","Live",NA,"",NA,NA,NA,"NrWJnEy30pZbEqIOrdFqU6qtuZr16K9TZQTGgRAVXUc=",0.3,NA,NA,"NrWJnEy30pZbEqIOrdFqU6qtuZr16K9Tv6k7o9JYjN0=","Ncz1KKFwJgVK4q0Om8WkZm0sx/qYnpfhodjXk7LImkM=","jsTjq759p0sW6l4HEM4a2vh3YQ8Sowis",NA,NA
"b7318cb1-1ffb-4c7a-9b72-5a45b441830f","JORN_005.basePlot.cfc","D14","JORN","JORN_005","distributed","shrubScrub","WGS84",32.575696,-106.803388,20.1,1323.5,0.1,"NEON.DOC.001024vD","2017-08-23T20:20Z","31","Herbaceous clip strip","clippers","",NA,"","","","",157,"JORN_005_157",2,0.5,45,"NrWJnEy30paYuDYbi6UpBGUaYIldyt1RIar0jBMz2xo=",NA,NA,NA,"NrWJnEy30paYuDYbi6UpBGUaYIldyt1RIDxRLZdD1og=","Ncz1KKFwJgVK4q0Om8WkZm0sx/qYnpfhodjXk7LImkM=","jsTjq759p0sW6l4HEM4a2vh3YQ8Sowis",NA,NA
"dda289ef-ddbb-45d8-b4ec-d3d0887282ce","JORN_001.basePlot.cfc","D14","JORN","JORN_001","distributed","shrubScrub","WGS84",32.60493,-106.802046,20.1,1323.4,0.1,"NEON.DOC.001024vD","2017-08-23T20:29Z","31","Herbaceous clip strip","clippers","",NA,"","","","",10,"JORN_001_010",2,0.5,15,"NrWJnEy30pa4aFcQG+KLHj5hId0A/fkLH5BBTjq/kEw=",NA,NA,NA,"NrWJnEy30pa4aFcQG+KLHj5hId0A/fkLktIpqQc/oqw=","HSLHxoHyU+OUsiFMGmLLQtrjXj9jFn9P","U4kvMG6rGRhAGF6ux0lJOMuhNa/DRZZ9PaodSBi6fAA=",NA,NA
"ade97929-ce08-44bf-a2d0-08340b9ed8a4","JORN_001.basePlot.cfc","D14","JORN","JORN_001","distributed","shrubScrub","WGS84",32.60493,-106.802046,20.1,1323.4,0.1,"NEON.DOC.001024vD","2017-08-23T20:39Z",NA,"Woody individual","","Y","27","NEON.PLA.D14.JORN.00027","ATCA2","Atriplex canescens (Pursh) Nutt.","Live",NA,"",NA,NA,NA,"NrWJnEy30palUinYjroI36BhichcXPGokQZCBturk38=",0.9,NA,NA,"NrWJnEy30palUinYjroI36BhichcXPGojytjAoEUkhwd4ff0KsA0jA==","HSLHxoHyU+OUsiFMGmLLQtrjXj9jFn9P","U4kvMG6rGRhAGF6ux0lJOMuhNa/DRZZ9PaodSBi6fAA=",NA,NA
"241caad4-4d76-4adc-ab7e-608a33142e2f","SOAP_006.basePlot.cfc","D17","SOAP","SOAP_006","distributed","evergreenForest","WGS84",37.025056,-119.281567,20,1302.3,0.02,"NEON.DOC.001024vE","2018-06-20T16:53Z","31","Herbaceous clip strip","clippers","","","","","","",94,"SOAP_006_094",2,0.1,40,"P3kunhL9imA70jl1EnlumGtc9NYHsP9H/v+3jSqJQv0=",NA,NA,NA,"P3kunhL9imA70jl1EnlumGtc9NYHsP9HZVzfbVobtIc=","B/1XguR/VIn+6poxXX6Fz9l/Lnuan5x0zOrM56XsTCc=","u05KzxZvO0WW/bj09QBhd7gkZjmjCiimMaXcUHXY8fA=",NA,NA
"4d5375ea-82b5-42ac-84a8-cd7edd8b4f84","SOAP_002.basePlot.cfc","D17","SOAP","SOAP_002","distributed","evergreenForest","WGS84",37.030699,-119.281767,20.1,1293,0.15,"NEON.DOC.001024vE","2018-06-20T19:09Z","31","Herbaceous clip strip","clippers","","","","","","",172,"SOAP_002_172",2,0.1,25,"P3kunhL9imALecDVNNols+Hs2m+9sYqcfzHqq4HPjdY=",NA,NA,NA,"P3kunhL9imALecDVNNols+Hs2m+9sYqc48+cRkPbnpM=","B/1XguR/VIn+6poxXX6Fz9l/Lnuan5x0zOrM56XsTCc=","u05KzxZvO0WW/bj09QBhd7gkZjmjCiimMaXcUHXY8fA=",NA,NA
"91efe92e-f2a8-4f68-9d2e-70c9488ac3ed","SOAP_002.basePlot.cfc","D17","SOAP","SOAP_002","distributed","evergreenForest","WGS84",37.030699,-119.281767,20.1,1293,0.15,"NEON.DOC.001024vE","2018-06-20T19:11Z","31","Woody individual","pole pruner","Y","08300","NEON.PLA.D17.SOAP.08300","CADE27","Calocedrus decurrens (Torr.) Florin","Live",NA,"",NA,NA,NA,"P3kunhL9imDcMwJNR7pXD9JwOM1O9//SsQlYaD0gEUo=",6.7,NA,NA,"P3kunhL9imDcMwJNR7pXD9JwOM1O9//SmlExSHqlbchcvUJdiJI9Ig==","B/1XguR/VIn+6poxXX6Fz9l/Lnuan5x0zOrM56XsTCc=","u05KzxZvO0WW/bj09QBhd7gkZjmjCiimMaXcUHXY8fA=","8300",NA
"f2b1fd1f-cab0-46f9-ac68-79e41bb8a430","SOAP_002.basePlot.cfc","D17","SOAP","SOAP_002","distributed","evergreenForest","WGS84",37.030699,-119.281767,20.1,1293,0.15,"NEON.DOC.001024vE","2018-06-20T19:43Z",NA,"Woody individual","pole pruner","Y","08295","NEON.PLA.D17.SOAP.08295","CADE27","Calocedrus decurrens (Torr.) Florin","Live, physically damaged",NA,"",NA,NA,NA,"P3kunhL9imDcMwJNR7pXD44rHggdR4ZwJ5ywFytmgoo=",3.8,NA,NA,"P3kunhL9imDcMwJNR7pXD44rHggdR4ZwIpd0OKTcRVfblmZht9tj9Q==","B/1XguR/VIn+6poxXX6Fz9l/Lnuan5x0zOrM56XsTCc=","u05KzxZvO0WW/bj09QBhd7gkZjmjCiimMaXcUHXY8fA=","8295",NA
"d5129d98-08cd-45c4-8950-f55397a2146b","SOAP_002.basePlot.cfc","D17","SOAP","SOAP_002","distributed","evergreenForest","WGS84",37.030699,-119.281767,20.1,1293,0.15,"NEON.DOC.001024vE","2018-06-20T20:12Z",NA,"Woody individual","pole pruner","Y","08299","NEON.PLA.D17.SOAP.08299","CADE27","Calocedrus decurrens (Torr.) Florin","Live",NA,"",NA,NA,NA,"P3kunhL9imDcMwJNR7pXD7J+nm5NB1mbR1eqYhuIsw4=",3.8,NA,NA,"P3kunhL9imDcMwJNR7pXD7J+nm5NB1mbFrXeDk06gdTnQqY7/J8A2Q==","B/1XguR/VIn+6poxXX6Fz9l/Lnuan5x0zOrM56XsTCc=","u05KzxZvO0WW/bj09QBhd7gkZjmjCiimMaXcUHXY8fA=","8299",NA
"bf2c3a27-7cbc-4898-bd40-b743cbd5833f","SOAP_043.basePlot.cfc","D17","SOAP","SOAP_043","tower","evergreenForest","WGS84",37.034451,-119.268722,20.1,1248,0.13,"NEON.DOC.001024vE","2018-06-21T17:03Z","21","Woody individual","pole pruner","N","08296Z","NEON.PLA.D17.SOAP.08296Z","ARVIM","Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells","Live",NA,"",NA,NA,NA,"P3kunhL9imC/RYNA3UJyYlPBcXM1xPkGKY1xn2PR70k=",2.6,NA,NA,"P3kunhL9imC/RYNA3UJyYlPBcXM1xPkGT91054+qJczoR+GaRrMBYw==","B/1XguR/VIn+6poxXX6Fz9l/Lnuan5x0zOrM56XsTCc=","u05KzxZvO0WW/bj09QBhd7gkZjmjCiimMaXcUHXY8fA=",NA,NA
"1f9a45e5-5b06-47cf-806b-c0a73a6beafd","SOAP_043.basePlot.cfc","D17","SOAP","SOAP_043","tower","evergreenForest","WGS84",37.034451,-119.268722,20.1,1248,0.13,"NEON.DOC.001024vE","2018-06-21T18:09Z",NA,"Woody individual","pole pruner","Y","02609","NEON.PLA.D17.SOAP.02609","PIPO","Pinus ponderosa Lawson & C. Lawson","Live",NA,"",NA,NA,NA,"P3kunhL9imBB73h8GPDce99AgyJlAtNfqHVdSCX5p30=",5.1,NA,NA,"P3kunhL9imBB73h8GPDce99AgyJlAtNf6cKeNmKKJio=","B/1XguR/VIn+6poxXX6Fz9l/Lnuan5x0zOrM56XsTCc=","u05KzxZvO0WW/bj09QBhd7gkZjmjCiimMaXcUHXY8fA=",NA,NA
"1d8f542c-6eb4-4c8d-acdd-2fc8f1b8d9d4","SOAP_043.basePlot.cfc","D17","SOAP","SOAP_043","tower","evergreenForest","WGS84",37.034451,-119.268722,20.1,1248,0.13,"NEON.DOC.001024vE","2018-06-21T18:12Z",NA,"Woody individual","pole pruner","Y","02710B","NEON.PLA.D17.SOAP.02710B","QUKE","Quercus kelloggii Newberry","Live",NA,"",NA,NA,NA,"P3kunhL9imB2ogM7Qwr3ufoX6jRrAN5TgIvwZqZpnE4=",2.4,3,NA,"P3kunhL9imB2ogM7Qwr3ufoX6jRrAN5TgW0sqaG05O8=","B/1XguR/VIn+6poxXX6Fz9l/Lnuan5x0zOrM56XsTCc=","u05KzxZvO0WW/bj09QBhd7gkZjmjCiimMaXcUHXY8fA=",NA,NA
"9500423a-958c-40e8-8a35-c650eacf60cf","SOAP_044.basePlot.cfc","D17","SOAP","SOAP_044","tower","evergreenForest","WGS84",37.031452,-119.269313,20.2,1242.3,0.16,"NEON.DOC.001024vE","2018-06-21T19:36Z",NA,"Woody individual","pole pruner","N","08298","NEON.PLA.D17.SOAP.08298","ARVIM","Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells","Live",NA,"",NA,NA,NA,"P3kunhL9imCoWAM/ZrwpAiYpU+Sgsb4xV8aD5hvbcP4=",1.3,NA,NA,"P3kunhL9imCoWAM/ZrwpAiYpU+Sgsb4xDZfeEcg13YyFh0IOSpGEmQ==","B/1XguR/VIn+6poxXX6Fz9l/Lnuan5x0zOrM56XsTCc=","u05KzxZvO0WW/bj09QBhd7gkZjmjCiimMaXcUHXY8fA=",NA,NA
"b2b9990d-12a4-48e2-8d9f-24f5e175f932","SOAP_044.basePlot.cfc","D17","SOAP","SOAP_044","tower","evergreenForest","WGS84",37.031452,-119.269313,20.2,1242.3,0.16,"NEON.DOC.001024vE","2018-06-21T19:39Z",NA,"Woody individual","pole pruner","Y","02811","NEON.PLA.D17.SOAP.02811","QUKE","Quercus kelloggii Newberry","Live",NA,"",NA,NA,NA,"P3kunhL9imCL7IL5J5RpwgmZI8nm9yVd2cYIWO0NCWA=",2.4,NA,NA,"P3kunhL9imCL7IL5J5RpwgmZI8nm9yVd/dWfU0N/J1c=","B/1XguR/VIn+6poxXX6Fz9l/Lnuan5x0zOrM56XsTCc=","u05KzxZvO0WW/bj09QBhd7gkZjmjCiimMaXcUHXY8fA=",NA,NA
"1e87ae6c-80d4-4cc4-b220-08b2d7b851c2","SOAP_044.basePlot.cfc","D17","SOAP","SOAP_044","tower","evergreenForest","WGS84",37.031452,-119.269313,20.2,1242.3,0.16,"NEON.DOC.001024vE","2018-06-21T19:45Z",NA,"Woody individual","clippers","Y","00302","NEON.PLA.D17.SOAP.00302","QUCH2","Quercus chrysolepis Liebm.","Live",NA,"",NA,NA,NA,"P3kunhL9imAfVlcYyDBLENnYurhA6sSyzQiyctCa6Fc=",3.1,NA,NA,"P3kunhL9imAfVlcYyDBLENnYurhA6sSyRqKLqAdQi4uoBdFTsQsswA==","B/1XguR/VIn+6poxXX6Fz9l/Lnuan5x0zOrM56XsTCc=","u05KzxZvO0WW/bj09QBhd7gkZjmjCiimMaXcUHXY8fA=",NA,NA
"09b1d4b6-49c3-4897-b012-88d7e30df9ef","SOAP_008.basePlot.cfc","D17","SOAP","SOAP_008","distributed","evergreenForest","WGS84",37.0292,-119.276289,20.1,1305.5,0.1,"NEON.DOC.001024vE","2018-06-26T17:13Z","31","Herbaceous clip strip","clippers","","","","","","",79,"SOAP_008_079",2,0.1,7,"P3kunhL9imD8wsAmAZLigSK2UAzTfCFhnwFBpM46v4M=",NA,NA,NA,"P3kunhL9imD8wsAmAZLigSK2UAzTfCFhpzrcrIcfRoY=","B/1XguR/VIn+6poxXX6Fz9l/Lnuan5x0zOrM56XsTCc=","Goxyj4LCwkkHhq+g0+cxWkFaHwm78uPuchGhbQshUUI=",NA,NA
